,mass A,,
t,x,y,
17.960,,
18.000,0.772,-4.393E-3
18.040,,
18.080,,
18.120,,
18.160,,
18.200,,
18.240,,
18.280,,
18.320,,
18.360,,
18.400,,
18.440,,
18.480,,
18.520,,
18.560,,
18.600,,
18.640,,
18.680,,
18.720,,
18.760,,
18.800,,
18.840,,
18.880,,
18.920,,
18.960,,
19.000,,
19.040,,
19.080,,
19.120,,
19.160,,
19.200,,
19.240,,
19.280,,
19.320,,
19.360,,
19.400,,
19.440,,
19.480,,
19.520,,
19.560,,
19.600,,
19.640,,
19.680,,
19.720,,
19.760,,
19.800,,
19.840,,
19.880,,
19.920,,
19.960,,
20.000,0.775,-4.784E-3
20.040,,
20.080,,
20.120,,
20.160,,
20.200,,
20.240,,
20.280,,
20.320,,
20.360,,
20.400,,
20.440,,
20.480,,
20.520,,
20.560,,
20.600,,
20.640,,
20.680,,
20.720,,
20.760,,
20.800,,
20.840,,
20.880,,
20.920,,
20.960,,
21.000,,
21.040,,
21.080,,
21.120,,
21.160,,
21.200,,
21.240,,
21.280,,
21.320,,
21.360,,
21.400,,
21.440,,
21.480,,
21.520,,
21.560,,
21.600,,
21.640,,
21.680,,
21.720,,
21.760,,
21.800,,
21.840,,
21.880,,
21.920,,
21.960,,
22.000,0.777,-4.494E-3
22.040,,
22.080,,
22.120,,
22.160,,
22.200,,
22.240,,
22.280,,
22.320,,
22.360,,
22.400,,
22.440,,
22.480,,
22.520,,
22.560,,
22.600,,
22.640,,
22.680,,
22.720,,
22.760,,
22.800,,
22.840,,
22.880,,
22.920,,
22.960,,
23.000,,
23.040,,
23.080,,
23.120,,
23.160,,
23.200,,
23.240,,
23.280,,
23.320,,
23.360,,
23.400,,
23.440,,
23.480,,
23.520,,
23.560,,
23.600,,
23.640,,
23.680,,
23.720,,
23.760,,
23.800,,
23.840,,
23.880,,
23.920,,
23.960,,
24.000,0.780,-4.139E-3
24.040,,
24.080,,
24.120,,
24.160,,
24.200,,
24.240,,
24.280,,
24.320,,
24.360,,
24.400,,
24.440,,
24.480,,
24.520,,
24.560,,
24.600,,
24.640,,
24.680,,
24.720,,
24.760,,
24.800,,
24.840,,
24.880,,
24.920,,
24.960,,
25.000,,
25.040,,
25.080,,
25.120,,
25.160,,
25.200,,
25.240,,
25.280,,
25.320,,
25.360,,
25.400,,
25.440,,
25.480,,
25.520,,
25.560,,
25.600,,
25.640,,
25.680,,
25.720,,
25.760,,
25.800,,
25.840,,
25.880,,
25.920,,
25.960,,
26.000,0.783,-4.435E-3
26.040,,
26.080,,
26.120,,
26.160,,
26.200,,
26.240,,
26.280,,
26.320,,
26.360,,
26.400,,
26.440,,
26.480,,
26.520,,
26.560,,
26.600,,
26.640,,
26.680,,
26.720,,
26.760,,
26.800,,
26.840,,
26.880,,
26.920,,
26.960,,
27.000,,
27.040,,
27.080,,
27.120,,
27.160,,
27.200,,
27.240,,
27.280,,
27.320,,
27.360,,
27.400,,
27.440,,
27.480,,
27.520,,
27.560,,
27.600,,
27.640,,
27.680,,
27.720,,
27.760,,
27.800,,
27.840,,
27.880,,
27.920,,
27.960,,
28.000,0.785,-4.520E-3
28.040,,
28.080,,
28.120,,
28.160,,
28.200,,
28.240,,
28.280,,
28.320,,
28.360,,
28.400,,
28.440,,
28.480,,
28.520,,
28.560,,
28.600,,
28.640,,
28.680,,
28.720,,
28.760,,
28.800,,
28.840,,
28.880,,
28.920,,
28.960,,
29.000,,
29.040,,
29.080,,
29.120,,
29.160,,
29.200,,
29.240,,
29.280,,
29.320,,
29.360,,
29.400,,
29.440,,
29.480,,
29.520,,
29.560,,
29.600,,
29.640,,
29.680,,
29.720,,
29.760,,
29.800,,
29.840,,
29.880,,
29.920,,
29.960,,
30.000,0.788,-4.501E-3
30.040,,
30.080,,
30.120,,
30.160,,
30.200,,
30.240,,
30.280,,
30.320,,
30.360,,
30.400,,
30.440,,
30.480,,
30.520,,
30.560,,
30.600,,
30.640,,
30.680,,
30.720,,
30.760,,
30.800,,
30.840,,
30.880,,
30.920,,
30.960,,
31.000,,
31.040,,
31.080,,
31.120,,
31.160,,
31.200,,
31.240,,
31.280,,
31.320,,
31.360,,
31.400,,
31.440,,
31.480,,
31.520,,
31.560,,
31.600,,
31.640,,
31.680,,
31.720,,
31.760,,
31.800,,
31.840,,
31.880,,
31.920,,
31.960,,
32.000,0.791,-4.444E-3
32.040,,
32.080,,
32.120,,
32.160,,
32.200,,
32.240,,
32.280,,
32.320,,
32.360,,
32.400,,
32.440,,
32.480,,
32.520,,
32.560,,
32.600,,
32.640,,
32.680,,
32.720,,
32.760,,
32.800,,
32.840,,
32.880,,
32.920,,
32.960,,
33.000,,
33.040,,
33.080,,
33.120,,
33.160,,
33.200,,
33.240,,
33.280,,
33.320,,
33.360,,
33.400,,
33.440,,
33.480,,
33.520,,
33.560,,
33.600,,
33.640,,
33.680,,
33.720,,
33.760,,
33.800,,
33.840,,
33.880,,
33.920,,
33.960,,
34.000,0.793,-4.478E-3
34.040,,
34.080,,
34.120,,
34.160,,
34.200,,
34.240,,
34.280,,
34.320,,
34.360,,
34.400,,
34.440,,
34.480,,
34.520,,
34.560,,
34.600,,
34.640,,
34.680,,
34.720,,
34.760,,
34.800,,
34.840,,
34.880,,
34.920,,
34.960,,
35.000,,
35.040,,
35.080,,
35.120,,
35.160,,
35.200,,
35.240,,
35.280,,
35.320,,
35.360,,
35.400,,
35.440,,
35.480,,
35.520,,
35.560,,
35.600,,
35.640,,
35.680,,
35.720,,
35.760,,
35.800,,
35.840,,
35.880,,
35.920,,
35.960,,
36.000,0.795,-4.846E-3
36.040,,
36.080,,
36.120,,
36.160,,
36.200,,
36.240,,
36.280,,
36.320,,
36.360,,
36.400,,
36.440,,
36.480,,
36.520,,
36.560,,
36.600,,
36.640,,
36.680,,
36.720,,
36.760,,
36.800,,
36.840,,
36.880,,
36.920,,
36.960,,
37.000,,
37.040,,
37.080,,
37.120,,
37.160,,
37.200,,
37.240,,
37.280,,
37.320,,
37.360,,
37.400,,
37.440,,
37.480,,
37.520,,
37.560,,
37.600,,
37.640,,
37.680,,
37.720,,
37.760,,
37.800,,
37.840,,
37.880,,
37.920,,
37.960,,
38.000,0.798,-5.041E-3
38.040,,
38.080,,
38.120,,
38.160,,
38.200,,
38.240,,
38.280,,
38.320,,
38.360,,
38.400,,
38.440,,
38.480,,
38.520,,
38.560,,
38.600,,
38.640,,
38.680,,
38.720,,
38.760,,
38.800,,
38.840,,
38.880,,
38.920,,
38.960,,
39.000,,
39.040,,
39.080,,
39.120,,
39.160,,
39.200,,
39.240,,
39.280,,
39.320,,
39.360,,
39.400,,
39.440,,
39.480,,
39.520,,
39.560,,
39.600,,
39.640,,
39.680,,
39.720,,
39.760,,
39.800,,
39.840,,
39.880,,
39.920,,
39.960,,
40.000,0.800,-4.969E-3
40.040,,
40.080,,
40.120,,
40.160,,
40.200,,
40.240,,
40.280,,
40.320,,
40.360,,
40.400,,
40.440,,
40.480,,
40.520,,
40.560,,
40.600,,
40.640,,
40.680,,
40.720,,
40.760,,
40.800,,
40.840,,
40.880,,
40.920,,
40.960,,
41.000,,
41.040,,
41.080,,
41.120,,
41.160,,
41.200,,
41.240,,
41.280,,
41.320,,
41.360,,
41.400,,
41.440,,
41.480,,
41.520,,
41.560,,
41.600,,
41.640,,
41.680,,
41.720,,
41.760,,
41.800,,
41.840,,
41.880,,
41.920,,
41.960,,
42.000,0.802,-4.941E-3
42.040,,
42.080,,
42.120,,
42.160,,
42.200,,
42.240,,
42.280,,
42.320,,
42.360,,
42.400,,
42.440,,
42.480,,
42.520,,
42.560,,
42.600,,
42.640,,
42.680,,
42.720,,
42.760,,
42.800,,
42.840,,
42.880,,
42.920,,
42.960,,
43.000,,
43.040,,
43.080,,
43.120,,
43.160,,
43.200,,
43.240,,
43.280,,
43.320,,
43.360,,
43.400,,
43.440,,
43.480,,
43.520,,
43.560,,
43.600,,
43.640,,
43.680,,
43.720,,
43.760,,
43.800,,
43.840,,
43.880,,
43.920,,
43.960,,
44.000,0.803,-4.949E-3
44.040,,
44.080,,
44.120,,
44.160,,
44.200,,
44.240,,
44.280,,
44.320,,
44.360,,
44.400,,
44.440,,
44.480,,
44.520,,
44.560,,
44.600,,
44.640,,
44.680,,
44.720,,
44.760,,
44.800,,
44.840,,
44.880,,
44.920,,
44.960,,
45.000,,
45.040,,
45.080,,
45.120,,
45.160,,
45.200,,
45.240,,
45.280,,
45.320,,
45.360,,
45.400,,
45.440,,
45.480,,
45.520,,
45.560,,
45.600,,
45.640,,
45.680,,
45.720,,
45.760,,
45.800,,
45.840,,
45.880,,
45.920,,
45.960,,
46.000,0.805,-5.094E-3
46.040,,
46.080,,
46.120,,
46.160,,
46.200,,
46.240,,
46.280,,
46.320,,
46.360,,
46.400,,
46.440,,
46.480,,
46.520,,
46.560,,
46.600,,
46.640,,
46.680,,
46.720,,
46.760,,
46.800,,
46.840,,
46.880,,
46.920,,
46.960,,
47.000,,
47.040,,
47.080,,
47.120,,
47.160,,
47.200,,
47.240,,
47.280,,
47.320,,
47.360,,
47.400,,
47.440,,
47.480,,
47.520,,
47.560,,
47.600,,
47.640,,
47.680,,
47.720,,
47.760,,
47.800,,
47.840,,
47.880,,
47.920,,
47.960,,
48.000,0.807,-5.227E-3
48.040,,
48.080,,
48.120,,
48.160,,
48.200,,
48.240,,
48.280,,
48.320,,
48.360,,
48.400,,
48.440,,
48.480,,
48.520,,
48.560,,
48.600,,
48.640,,
48.680,,
48.720,,
48.760,,
48.800,,
48.840,,
48.880,,
48.920,,
48.960,,
49.000,,
49.040,,
49.080,,
49.120,,
49.160,,
49.200,,
49.240,,
49.280,,
49.320,,
49.360,,
49.400,,
49.440,,
49.480,,
49.520,,
49.560,,
49.600,,
49.640,,
49.680,,
49.720,,
49.760,,
49.800,,
49.840,,
49.880,,
49.920,,
49.960,,
50.000,0.809,-5.064E-3
50.040,,
50.080,,
50.120,,
50.160,,
50.200,,
50.240,,
50.280,,
50.320,,
50.360,,
50.400,,
50.440,,
50.480,,
50.520,,
50.560,,
50.600,,
50.640,,
50.680,,
50.720,,
50.760,,
50.800,,
50.840,,
50.880,,
50.920,,
50.960,,
51.000,,
51.040,,
51.080,,
51.120,,
51.160,,
51.200,,
51.240,,
51.280,,
51.320,,
51.360,,
51.400,,
51.440,,
51.480,,
51.520,,
51.560,,
51.600,,
51.640,,
51.680,,
51.720,,
51.760,,
51.800,,
51.840,,
51.880,,
51.920,,
51.960,,
52.000,0.811,-5.128E-3
52.040,,
52.080,,
52.120,,
52.160,,
52.200,,
52.240,,
52.280,,
52.320,,
52.360,,
52.400,,
52.440,,
52.480,,
52.520,,
52.560,,
52.600,,
52.640,,
52.680,,
52.720,,
52.760,,
52.800,,
52.840,,
52.880,,
52.920,,
52.960,,
53.000,,
53.040,,
53.080,,
53.120,,
53.160,,
53.200,,
53.240,,
53.280,,
53.320,,
53.360,,
53.400,,
53.440,,
53.480,,
53.520,,
53.560,,
53.600,,
53.640,,
53.680,,
53.720,,
53.760,,
53.800,,
53.840,,
53.880,,
53.920,,
53.960,,
54.000,0.812,-5.182E-3
54.040,,
54.080,,
54.120,,
54.160,,
54.200,,
54.240,,
54.280,,
54.320,,
54.360,,
54.400,,
54.440,,
54.480,,
54.520,,
54.560,,
54.600,,
54.640,,
54.680,,
54.720,,
54.760,,
54.800,,
54.840,,
54.880,,
54.920,,
54.960,,
55.000,,
55.040,,
55.080,,
55.120,,
55.160,,
55.200,,
55.240,,
55.280,,
55.320,,
55.360,,
55.400,,
55.440,,
55.480,,
55.520,,
55.560,,
55.600,,
55.640,,
55.680,,
55.720,,
55.760,,
55.800,,
55.840,,
55.880,,
55.920,,
55.960,,
56.000,0.813,-5.525E-3
56.040,,
56.080,,
56.120,,
56.160,,
56.200,,
56.240,,
56.280,,
56.320,,
56.360,,
56.400,,
56.440,,
56.480,,
56.520,,
56.560,,
56.600,,
56.640,,
56.680,,
56.720,,
56.760,,
56.800,,
56.840,,
56.880,,
56.920,,
56.960,,
57.000,,
57.040,,
57.080,,
57.120,,
57.160,,
57.200,,
57.240,,
57.280,,
57.320,,
57.360,,
57.400,,
57.440,,
57.480,,
57.520,,
57.560,,
57.600,,
57.640,,
57.680,,
57.720,,
57.760,,
57.800,,
57.840,,
57.880,,
57.920,,
57.960,,
58.000,0.815,-5.514E-3
58.040,,
58.080,,
58.120,,
58.160,,
58.200,,
58.240,,
58.280,,
58.320,,
58.360,,
58.400,,
58.440,,
58.480,,
58.520,,
58.560,,
58.600,,
58.640,,
58.680,,
58.720,,
58.760,,
58.800,,
58.840,,
58.880,,
58.920,,
58.960,,
59.000,,
59.040,,
59.080,,
59.120,,
59.160,,
59.200,,
59.240,,
59.280,,
59.320,,
59.360,,
59.400,,
59.440,,
59.480,,
59.520,,
59.560,,
59.600,,
59.640,,
59.680,,
59.720,,
59.760,,
59.800,,
59.840,,
59.880,,
59.920,,
59.960,,
60.000,0.816,-5.476E-3
60.040,,
60.080,,
60.120,,
60.160,,
60.200,,
60.240,,
60.280,,
60.320,,
60.360,,
60.400,,
60.440,,
60.480,,
60.520,,
60.560,,
60.600,,
60.640,,
60.680,,
60.720,,
60.760,,
60.800,,
60.840,,
60.880,,
60.920,,
60.960,,
61.000,,
61.040,,
61.080,,
61.120,,
61.160,,
61.200,,
61.240,,
61.280,,
61.320,,
61.360,,
61.400,,
61.440,,
61.480,,
61.520,,
61.560,,
61.600,,
61.640,,
61.680,,
61.720,,
61.760,,
61.800,,
61.840,,
61.880,,
61.920,,
61.960,,
62.000,0.817,-5.547E-3
62.040,,
62.080,,
62.120,,
62.160,,
62.200,,
62.240,,
62.280,,
62.320,,
62.360,,
62.400,,
62.440,,
62.480,,
62.520,,
62.560,,
62.600,,
62.640,,
62.680,,
62.720,,
62.760,,
62.800,,
62.840,,
62.880,,
62.920,,
62.960,,
63.000,,
63.040,,
63.080,,
63.120,,
63.160,,
63.200,,
63.240,,
63.280,,
63.320,,
63.360,,
63.400,,
63.440,,
63.480,,
63.520,,
63.560,,
63.600,,
63.640,,
63.680,,
63.720,,
63.760,,
63.800,,
63.840,,
63.880,,
63.920,,
63.960,,
64.000,0.818,-5.575E-3
64.040,,
64.080,,
64.120,,
64.160,,
64.200,,
64.240,,
64.280,,
64.320,,
64.360,,
64.400,,
64.440,,
64.480,,
64.520,,
64.560,,
64.600,,
64.640,,
64.680,,
64.720,,
64.760,,
64.800,,
64.840,,
64.880,,
64.920,,
64.960,,
65.000,,
65.040,,
65.080,,
65.120,,
65.160,,
65.200,,
65.240,,
65.280,,
65.320,,
65.360,,
65.400,,
65.440,,
65.480,,
65.520,,
65.560,,
65.600,,
65.640,,
65.680,,
65.720,,
65.760,,
65.800,,
65.840,,
65.880,,
65.920,,
65.960,,
66.000,0.819,-5.732E-3
66.040,,
66.080,,
66.120,,
66.160,,
66.200,,
66.240,,
66.280,,
66.320,,
66.360,,
66.400,,
66.440,,
66.480,,
66.520,,
66.560,,
66.600,,
66.640,,
66.680,,
66.720,,
66.760,,
66.800,,
66.840,,
66.880,,
66.920,,
66.960,,
67.000,,
67.040,,
67.080,,
67.120,,
67.160,,
67.200,,
67.240,,
67.280,,
67.320,,
67.360,,
67.400,,
67.440,,
67.480,,
67.520,,
67.560,,
67.600,,
67.640,,
67.680,,
67.720,,
67.760,,
67.800,,
67.840,,
67.880,,
67.920,,
67.960,,
68.000,0.820,-5.732E-3
68.040,,
68.080,,
68.120,,
68.160,,
68.200,,
68.240,,
68.280,,
68.320,,
68.360,,
68.400,,
68.440,,
68.480,,
68.520,,
68.560,,
68.600,,
68.640,,
68.680,,
68.720,,
68.760,,
68.800,,
68.840,,
68.880,,
68.920,,
68.960,,
69.000,,
69.040,,
69.080,,
69.120,,
69.160,,
69.200,,
69.240,,
69.280,,
69.320,,
69.360,,
69.400,,
69.440,,
69.480,,
69.520,,
69.560,,
69.600,,
69.640,,
69.680,,
69.720,,
69.760,,
69.800,,
69.840,,
69.880,,
69.920,,
69.960,,
70.000,0.821,-5.731E-3
70.040,,
70.080,,
70.120,,
70.160,,
70.200,,
70.240,,
70.280,,
70.320,,
70.360,,
70.400,,
70.440,,
70.480,,
70.520,,
70.560,,
70.600,,
70.640,,
70.680,,
70.720,,
70.760,,
70.800,,
70.840,,
70.880,,
70.920,,
70.960,,
71.000,,
71.040,,
71.080,,
71.120,,
71.160,,
71.200,,
71.240,,
71.280,,
71.320,,
71.360,,
71.400,,
71.440,,
71.480,,
71.520,,
71.560,,
71.600,,
71.640,,
71.680,,
71.720,,
71.760,,
71.800,,
71.840,,
71.880,,
71.920,,
71.960,,
72.000,0.821,-5.733E-3
72.040,,
72.080,,
72.120,,
72.160,,
72.200,,
72.240,,
72.280,,
72.320,,
72.360,,
72.400,,
72.440,,
72.480,,
72.520,,
72.560,,
72.600,,
72.640,,
72.680,,
72.720,,
72.760,,
72.800,,
72.840,,
72.880,,
72.920,,
72.960,,
73.000,,
73.040,,
73.080,,
73.120,,
73.160,,
73.200,,
73.240,,
73.280,,
73.320,,
73.360,,
73.400,,
73.440,,
73.480,,
73.520,,
73.560,,
73.600,,
73.640,,
73.680,,
73.720,,
73.760,,
73.800,,
73.840,,
73.880,,
73.920,,
73.960,,
74.000,0.821,-5.774E-3
74.040,,
74.080,,
74.120,,
74.160,,
74.200,,
74.240,,
74.280,,
74.320,,
74.360,,
74.400,,
74.440,,
74.480,,
74.520,,
74.560,,
74.600,,
74.640,,
74.680,,
74.720,,
74.760,,
74.800,,
74.840,,
74.880,,
74.920,,
74.960,,
75.000,,
75.040,,
75.080,,
75.120,,
75.160,,
75.200,,
75.240,,
75.280,,
75.320,,
75.360,,
75.400,,
75.440,,
75.480,,
75.520,,
75.560,,
75.600,,
75.640,,
75.680,,
75.720,,
75.760,,
75.800,,
75.840,,
75.880,,
75.920,,
75.960,,
76.000,0.822,-5.940E-3
76.040,,
76.080,,
76.120,,
76.160,,
76.200,,
76.240,,
76.280,,
76.320,,
76.360,,
76.400,,
76.440,,
76.480,,
76.520,,
76.560,,
76.600,,
76.640,,
76.680,,
76.720,,
76.760,,
76.800,,
76.840,,
76.880,,
76.920,,
76.960,,
77.000,,
77.040,,
77.080,,
77.120,,
77.160,,
77.200,,
77.240,,
77.280,,
77.320,,
77.360,,
77.400,,
77.440,,
77.480,,
77.520,,
77.560,,
77.600,,
77.640,,
77.680,,
77.720,,
77.760,,
77.800,,
77.840,,
77.880,,
77.920,,
77.960,,
78.000,0.822,-5.857E-3
78.040,,
78.080,,
78.120,,
78.160,,
78.200,,
78.240,,
78.280,,
78.320,,
78.360,,
78.400,,
78.440,,
78.480,,
78.520,,
78.560,,
78.600,,
78.640,,
78.680,,
78.720,,
78.760,,
78.800,,
78.840,,
78.880,,
78.920,,
78.960,,
79.000,,
79.040,,
79.080,,
79.120,,
79.160,,
79.200,,
79.240,,
79.280,,
79.320,,
79.360,,
79.400,,
79.440,,
79.480,,
79.520,,
79.560,,
79.600,,
79.640,,
79.680,,
79.720,,
79.760,,
79.800,,
79.840,,
79.880,,
79.920,,
79.960,,
80.000,0.822,-5.773E-3
80.040,,
80.080,,
80.120,,
80.160,,
80.200,,
80.240,,
80.280,,
80.320,,
80.360,,
80.400,,
80.440,,
80.480,,
80.520,,
80.560,,
80.600,,
80.640,,
80.680,,
80.720,,
80.760,,
80.800,,
80.840,,
80.880,,
80.920,,
80.960,,
81.000,,
81.040,,
81.080,,
81.120,,
81.160,,
81.200,,
81.240,,
81.280,,
81.320,,
81.360,,
81.400,,
81.440,,
81.480,,
81.520,,
81.560,,
81.600,,
81.640,,
81.680,,
81.720,,
81.760,,
81.800,,
81.840,,
81.880,,
81.920,,
81.960,,
82.000,0.822,-5.861E-3
82.040,,
82.080,,
82.120,,
82.160,,
82.200,,
82.240,,
82.280,,
82.320,,
82.360,,
82.400,,
82.440,,
82.480,,
82.520,,
82.560,,
82.600,,
82.640,,
82.680,,
82.720,,
82.760,,
82.800,,
82.840,,
82.880,,
82.920,,
82.960,,
83.000,,
83.040,,
83.080,,
83.120,,
83.160,,
83.200,,
83.240,,
83.280,,
83.320,,
83.360,,
83.400,,
83.440,,
83.480,,
83.520,,
83.560,,
83.600,,
83.640,,
83.680,,
83.720,,
83.760,,
83.800,,
83.840,,
83.880,,
83.920,,
83.960,,
84.000,0.822,-5.985E-3
84.040,,
84.080,,
84.120,,
84.160,,
84.200,,
84.240,,
84.280,,
84.320,,
84.360,,
84.400,,
84.440,,
84.480,,
84.520,,
84.560,,
84.600,,
84.640,,
84.680,,
84.720,,
84.760,,
84.800,,
84.840,,
84.880,,
84.920,,
84.960,,
85.000,,
85.040,,
85.080,,
85.120,,
85.160,,
85.200,,
85.240,,
85.280,,
85.320,,
85.360,,
85.400,,
85.440,,
85.480,,
85.520,,
85.560,,
85.600,,
85.640,,
85.680,,
85.720,,
85.760,,
85.800,,
85.840,,
85.880,,
85.920,,
85.960,,
86.000,0.822,-5.946E-3
86.040,,
86.080,,
86.120,,
86.160,,
86.200,,
86.240,,
86.280,,
86.320,,
86.360,,
86.400,,
86.440,,
86.480,,
86.520,,
86.560,,
86.600,,
86.640,,
86.680,,
86.720,,
86.760,,
86.800,,
86.840,,
86.880,,
86.920,,
86.960,,
87.000,,
87.040,,
87.080,,
87.120,,
87.160,,
87.200,,
87.240,,
87.280,,
87.320,,
87.360,,
87.400,,
87.440,,
87.480,,
87.520,,
87.560,,
87.600,,
87.640,,
87.680,,
87.720,,
87.760,,
87.800,,
87.840,,
87.880,,
87.920,,
87.960,,
88.000,0.822,-5.786E-3
88.040,,
88.080,,
88.120,,
88.160,,
88.200,,
88.240,,
88.280,,
88.320,,
88.360,,
88.400,,
88.440,,
88.480,,
88.520,,
88.560,,
88.600,,
88.640,,
88.680,,
88.720,,
88.760,,
88.800,,
88.840,,
88.880,,
88.920,,
88.960,,
89.000,,
89.040,,
89.080,,
89.120,,
89.160,,
89.200,,
89.240,,
89.280,,
89.320,,
89.360,,
89.400,,
89.440,,
89.480,,
89.520,,
89.560,,
89.600,,
89.640,,
89.680,,
89.720,,
89.760,,
89.800,,
89.840,,
89.880,,
89.920,,
89.960,,
90.000,0.821,-5.784E-3
